cp_id,cp_state,district_id,address_en,address2_en,address_tc,address2_tc,address_sc,address2_sc,lat,lgt,waste_type,legend,accessibilty_notes,contact_en,contact_tc,contact_sc,openhour_en,openhour_tc,openhour_sc
11047,Accepted,Sham_Shui_Po,Seaside Sonata,"201, 203 & 218 Hai Tan Street",愛海頌,海壇街201-218號,爱海颂,海坛街201-218号,22.327316,114.159743,"Glass Bottles,Metals,Paper,Plastics","Private Collection Points (e.g. housing estates, shopping centres)",Note: For residents of the estate only,,,,,,
11048,Accepted,Tuen_Mun,Peak Castle,,珀居,,珀居,,22.368207,114.007585,"Metals,Paper,Plastics","Private Collection Points (e.g. housing estates, shopping centres)",Note: For residents of the estate only,,,,,,
11049,Accepted,Eastern,Dip Tsui Court,,蝶翠苑,,蝶翠苑,,22.265422,114.244095,"Metals,Paper,Plastics","Private Collection Points (e.g. housing estates, shopping centres)",Note: For residents of the estate only,,,,,,
11050,Accepted,Sham_Shui_Po,The Concerto,,弦雅,,弦雅,,22.328620,114.159256,"Metals,Paper,Plastics","Private Collection Points (e.g. housing estates, shopping centres)",Note: For residents of the estate only,,,,,,
11051,Accepted,Tuen_Mun,The Royale,"8 Castle Peak Road, Castle Peak Bay, So Kwun Wat",帝御,掃管笏青山公路青山灣段8號,帝御,扫管笏青山公路青山湾段8号,22.373873,113.991034,"Beverage Cartons,Glass Bottles,Metals,Paper,Plastics","Private Collection Points (e.g. housing estates, shopping centres)",Note: For residents of the estate only,,,,,,
11052,Accepted,Central_Western,Kennedy Heights,"10-18 Kennedy Road, Mid Level Central, Hong Kong",堅麗閣,中半山堅尼地道10-18號,坚丽阁,中半山坚尼地道10-18号,22.276163,114.157414,"Beverage Cartons,Glass Bottles,Metals,Paper,Plastics","Private Collection Points (e.g. housing estates, shopping centres)",Note: For residents of the estate only,,,,,,
11053,Accepted,Sham_Shui_Po,Hoi Lok Court,,凱樂苑,,凯乐苑,,22.327873,114.148843,"Metals,Paper,Plastics","Private Collection Points (e.g. housing estates, shopping centres)",Note: For residents of the estate only,,,,,,
11054,Accepted,Sham_Shui_Po,Mont Rouge,"9 Lung Kui Road, Sham Shui Po",緹山,深水埗龍駒道9號,缇山,深水埗龙驹道9号,22.343640,114.170783,"Metals,Paper,Plastics","Private Collection Points (e.g. housing estates, shopping centres)",Note: For residents of the estate only,,,,,,
11055,Accepted,Central_Western,Smithfield Municipal Services Building Refuse Collection Point,"Basement, Smithfield Municipal Services Building, 12K Smithfield, Kennedy Town",士美非路市政大廈垃圾收集站,堅尼地城士美菲路12號K士美非路市政大廈低層,士美非路市政大厦垃圾收集站,坚尼地城士美菲路12号K士美非路市政大厦低层,22.281690,114.128600,Food Waste,Recycling Bins at Public Place,Note: For public use,Environmental Protection Department - 2838 3111,環境保護署 - 2838 3111,环境保护署 - 2838 3111,6:30am - 12:00am,上午6:30 - 凌晨12:00,上午6:30 - 凌晨12:00
11056,Accepted,Central_Western,Lok Ku Road Refuse Collection Point,"G/F, No. 21-23 Lok Ku Road, Sheung Wan",樂古道垃圾收集站,上環樂古道21-23號地下,乐古道垃圾收集站,上环乐古道21-23号地下,22.285530,114.149300,Food Waste,Recycling Bins at Public Place,Note: For public use,Environmental Protection Department - 2838 3111,環境保護署 - 2838 3111,环境保护署 - 2838 3111,7:00am - 11:30pm,上午7:00 - 下午11:30,上午7:00 - 下午11:30
11057,Accepted,Eastern,Tanner Road Refuse Collection Point,No. 63 Tanner Road,丹拿道垃圾收集站,北角丹拿道63號,丹拿道垃圾收集站,北角丹拿道63号,22.290940,114.203100,Food Waste,Recycling Bins at Public Place,Note: For public use,Environmental Protection Department - 2838 3111,環境保護署 - 2838 3111,环境保护署 - 2838 3111,7:00am - 11:00pm,上午7:00 - 下午11:00,上午7:00 - 下午11:00
11058,Accepted,Eastern,Hing Man Street Refuse Collection Point,Junction of Hing Man Street & Oi Yee Street,興民街垃圾收集站,西灣河興民街與愛義街交界,兴民街垃圾收集站,西湾河兴民街与爱义街交界,22.281540,114.223300,Food Waste,Recycling Bins at Public Place,Note: For public use,Environmental Protection Department - 2838 3111,環境保護署 - 2838 3111,环境保护署 - 2838 3111,7:00 am - 12:00 am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00
11059,Accepted,Southern,Tsung Man Street Refuse Collection Point,"No.19 Tsung Man Street, Aberdeen",崇文街垃圾收集站,香港仔崇文街19號,崇文街垃圾收集站,香港仔崇文街19号,22.249810,114.155400,Food Waste,Recycling Bins at Public Place,Note: For public use,Environmental Protection Department - 2838 3111,環境保護署 - 2838 3111,环境保护署 - 2838 3111,24 hours,24 小時,24 小时
11060,Accepted,Southern,Apleichau Municipal Services Building Refuse Collection Point,"Apleichau Municipal Services Building, No.8 Hung Shing Street, Apleichau",鴨脷洲市政大廈垃圾收集站,鴨脷洲洪聖街8號鴨脷洲市政大廈,鸭脷洲市政大厦垃圾收集站,鸭脷洲洪圣街8号鸭脷洲市政大厦,22.244520,114.155400,Food Waste,Recycling Bins at Public Place,Note: For public use,Environmental Protection Department - 2838 3111,環境保護署 - 2838 3111,环境保护署 - 2838 3111,7:00am - 11:30pm,上午7:00 - 下午11:30,上午7:00 - 下午11:30
11061,Accepted,Wan_Chai,Wing Hing Street Refuse Collection Point,"No. 15 Wing Hing Street, Tin Hau",永興街垃圾收集站,天后永興街15號,永兴街垃圾收集站,天后永兴街15号,22.285240,114.191600,Food Waste,Recycling Bins at Public Place,Note: For public use,Environmental Protection Department - 2838 3111,環境保護署 - 2838 3111,环境保护署 - 2838 3111,24 hours,24小時,24小时
11062,Accepted,Wan_Chai,Sam Pan Street Refuse Collection Point,"33 Tai Yuen Street and 7A Cross Street, Wan Chai",三板街垃圾收集站,灣仔太原街33號及交加街7A號,三板街垃圾收集站,湾仔太原街33号及交加街7A号,22.275280,114.173100,Food Waste,Recycling Bins at Public Place,Note: For public use,Environmental Protection Department - 2838 3111,環境保護署 - 2838 3111,环境保护署 - 2838 3111,24 hours,24小時,24小时
11063,Accepted,Kowloon_City,Lung Kong Road Refuse Collection Point,"No. 30-32, Lung Kong Road",龍崗道垃圾收集站,九龍城龍崗道30-32號,龙岗道垃圾收集站,九龙城龙岗道30-32号,22.329850,114.190600,Food Waste,Recycling Bins at Public Place,Note: For public use,Environmental Protection Department - 2838 3111,環境保護署 - 2838 3111,环境保护署 - 2838 3111,24 hours,24 小時,24 小时
11064,Accepted,Kowloon_City,Sung On Street Refuse Collection Point,"18 Sung On Street, Peninsula Square",崇安街垃圾收集站,紅磡崇安街18號半島廣場,崇安街垃圾收集站,红磡崇安街18号半岛广场,22.311450,114.189900,Food Waste,Recycling Bins at Public Place,Note: For public use,Environmental Protection Department - 2838 3111,環境保護署 - 2838 3111,环境保护署 - 2838 3111,7:00am - 11:30pm,上午7:00 - 下午11:30,上午7:00 - 下午11:30
11065,Accepted,Kowloon_City,Peace Avenue Refuse Collection Point,Junction of Peace Avenue & liberty Avenue,太平道垃圾收集站,太平道與自由道交界,太平道垃圾收集站,太平道与自由道交界,22.318460,114.173800,Food Waste,Recycling Bins at Public Place,Note: For public use,Environmental Protection Department - 2838 3111,環境保護署 - 2838 3111,环境保护署 - 2838 3111,24 hours,24 小時,24 小时
11066,Accepted,Kowloon_City,Kowloon City Complex Refuse Collection Point,Hau Wong Road (Kowloon City Municipal Service Building),九龍城市政大廈垃圾收集站,侯王道（九龍城街市）,九龙城市政大厦垃圾收集站,侯王道（九龙城街市）,22.329440,114.189200,Food Waste,Recycling Bins at Public Place,Note: For public use,Environmental Protection Department - 2838 3111,環境保護署 - 2838 3111,环境保护署 - 2838 3111,24 hours,24 小時,24 小时
11067,Accepted,Kowloon_City,Baker Street Refuse Collection Point,"No.65, Baker Street",必嘉街垃圾收集站,必嘉街65號,必嘉街垃圾收集站,必嘉街65号,22.307140,114.183900,Food Waste,Recycling Bins at Public Place,Note: For public use,Environmental Protection Department - 2838 3111,環境保護署 - 2838 3111,环境保护署 - 2838 3111,24 hours,24 小時,24 小时
11068,Accepted,Kowloon_City,Hok Yuen Street Refuse Collection Point,"No. 12A, Hok Yuen Street",鶴園街垃圾收集站,鶴園街12號A,鹤园街垃圾收集站,鹤园街12号A,22.310720,114.187400,Food Waste,Recycling Bins at Public Place,Note: For public use,Environmental Protection Department - 2838 3111,環境保護署 - 2838 3111,环境保护署 - 2838 3111,7:00am - 11:30pm,上午7:00 - 下午11:30,上午7:00 - 下午11:30
11069,Accepted,Kowloon_City,Kowloon City Road Refuse Collection Point,"No. 3, Kowloon City Road",九龍城道垃圾收集站,九龍城道3號,九龙城道垃圾收集站,九龙城道3号,22.316980,114.188400,Food Waste,Recycling Bins at Public Place,Note: For public use,Environmental Protection Department - 2838 3111,環境保護署 - 2838 3111,环境保护署 - 2838 3111,24 hours,24 小時,24 小时
11070,Accepted,Kowloon_City,Kwei Chow Street Refuse Collection Point,Kwei Chow Street opposite to Vehicle Examination Centre,貴州街垃圾收集站,貴州街，驗車中心對面,贵州街垃圾收集站,贵州街，验车中心对面,22.317110,114.192100,Food Waste,Recycling Bins at Public Place,Note: For public use,Environmental Protection Department - 2838 3111,環境保護署 - 2838 3111,环境保护署 - 2838 3111,24 hours,24 小時,24 小时
11071,Accepted,Kwun_Tong,Wan Hon Street Refuse Collection Point,Junction of Wan Hon Street & Shui Wo Street,雲漢街垃圾收集站,觀塘雲漢街與瑞和街交界,云汉街垃圾收集站,观塘云汉街与瑞和街交界,22.317650,114.226100,Food Waste,Recycling Bins at Public Place,Note: For public use,Environmental Protection Department - 2838 3111,環境保護署 - 2838 3111,环境保护署 - 2838 3111,7:00am - 11:30pm,上午7:00 - 下午11:30,上午7:00 - 下午11:30
11072,Accepted,Kwun_Tong,Hip Wo Street Refuse Collection Point,"UG/F, Grand Central, 33 Hip Wo Street",協和街垃圾收集站,觀塘協和街33號凱匯地下高層,协和街垃圾收集站,观塘协和街33号凯汇地下高层,22.314250,114.224900,Food Waste,Recycling Bins at Public Place,Note: For public use,Environmental Protection Department - 2838 3111,環境保護署 - 2838 3111,环境保护署 - 2838 3111,7:00am - 11:30pm,上午7:00 - 下午11:30,上午7:00 - 下午11:30
11073,Accepted,Kwun_Tong,Hong Ning Road Refuse Collection Point,At side of No.74 Hong Ning Road,康寧道垃圾收集站,觀塘康寧道74號側,康宁道垃圾收集站,观塘康宁道74号侧,22.316330,114.223400,Food Waste,Recycling Bins at Public Place,Note: For public use,Environmental Protection Department - 2838 3111,環境保護署 - 2838 3111,环境保护署 - 2838 3111,7:00am - 11:30pm,上午7:00 - 下午11:30,上午7:00 - 下午11:30
11074,Accepted,Kwun_Tong,Shung Yan Street Refuse Collection Point,Shung Yan Wai Kwun Tong,崇仁街垃圾收集站,觀塘崇仁圍,崇仁街垃圾收集站,观塘崇仁围,22.316160,114.223400,Food Waste,Recycling Bins at Public Place,Note: For public use,Environmental Protection Department - 2838 3111,環境保護署 - 2838 3111,环境保护署 - 2838 3111,7:00am - 11:30pm,上午7:00 - 下午11:30,上午7:00 - 下午11:30
11075,Accepted,Yau_Tsim_Mong,Dundas Street Refuse Collection Point,Junction of Dundas Street & Tung Choi Street,登打士街垃圾收集站,旺角登打士街與通菜街交界,登打士街垃圾收集站,旺角登打士街与通菜街交界,22.315550,114.171300,Food Waste,Recycling Bins at Public Place,Note: For public use,Environmental Protection Department - 2838 3111,環境保護署 - 2838 3111,环境保护署 - 2838 3111,24 hours,24 小時,24 小时
11076,Accepted,Yau_Tsim_Mong,Sai Yee Street (Flower Market Road) Refuse Collection Point,188 Sai Yee Street,洗衣街(花墟道)垃圾收集站,旺角洗衣街188號,洗衣街(花墟道)垃圾收集站,旺角洗衣街188号,22.325150,114.170600,Food Waste,Recycling Bins at Public Place,Note: For public use,Environmental Protection Department - 2838 3111,環境保護署 - 2838 3111,环境保护署 - 2838 3111,6:30am - 11:00pm,上午6:30 - 下午11:00,上午6:30 - 下午11:00
11077,Accepted,Yau_Tsim_Mong,Anchor Street Refuse Collection Point,55 Anchor Street,晏架街垃圾收集站,旺角晏架街55號,晏架街垃圾收集站,旺角晏架街55号,22.320120,114.164000,Food Waste,Recycling Bins at Public Place,Note: For public use,Environmental Protection Department - 2838 3111,環境保護署 - 2838 3111,环境保护署 - 2838 3111,24 hours,24小時,24小时
11078,Accepted,Yau_Tsim_Mong,Cheung Wong Road Refuse Collection Point,Junction of Cheung Wong Road & Shum Chun Street,長旺道垃圾收集站,旺角長旺道與深圳街交界,长旺道垃圾收集站,旺角长旺道与深圳街交界,22.319480,114.166520,Food Waste,Recycling Bins at Public Place,Note: For public use,Environmental Protection Department - 2838 3111,環境保護署 - 2838 3111,环境保护署 - 2838 3111,6:30am - 11:00pm,上午6:30 - 下午11:00,上午6:30 - 下午11:00
11079,Accepted,Yau_Tsim_Mong,Mong Kok Road Refuse Collection Point,661B Shanghai Street,旺角道垃圾收集站,旺角上海街661號B,旺角道垃圾收集站,旺角上海街661号B,22.320730,114.167400,Food Waste,Recycling Bins at Public Place,Note: For public use,Environmental Protection Department - 2838 3111,環境保護署 - 2838 3111,环境保护署 - 2838 3111,24 hours,24 小時,24 小时
11080,Accepted,Yau_Tsim_Mong,Nelson Street Refuse Collection Point,Junction of Canton Road & Nelson Street,奶路臣街垃圾收集站,旺角廣東道與奶路臣街交界,奶路臣街垃圾收集站,旺角广东道与奶路臣街交界,22.317970,114.167400,Food Waste,Recycling Bins at Public Place,Note: For public use,Environmental Protection Department - 2838 3111,環境保護署 - 2838 3111,环境保护署 - 2838 3111,24 hours,24 小時,24 小时
11081,Accepted,Yau_Tsim_Mong,Portland Street Refuse Collection Point,193 Portland Street,砵蘭街垃圾收集站,旺角砵蘭街193號,砵兰街垃圾收集站,旺角砵兰街193号,22.319120,114.168700,Food Waste,Recycling Bins at Public Place,Note: For public use,Environmental Protection Department - 2838 3111,環境保護署 - 2838 3111,环境保护署 - 2838 3111,24 hours,24 小時,24 小时
11082,Accepted,Yau_Tsim_Mong,Nullah Road Refuse Collection Point,Opposite to 3-13 Nullah Street,水渠道垃圾收集站,旺角水渠道3-13號對面,水渠道垃圾收集站,旺角水渠道3-13号对面,22.323570,114.169500,Food Waste,Recycling Bins at Public Place,Note: For public use,Environmental Protection Department - 2838 3111,環境保護署 - 2838 3111,环境保护署 - 2838 3111,6:30am - 11:00pm,上午6:30 - 下午11:00,上午6:30 - 下午11:00
11083,Accepted,Yau_Tsim_Mong,Yu Chau Street Refuse Collection Point,Opposite to 47 Yu Chau Street,汝州街垃圾收集站,旺角汝州街47號對面,汝州街垃圾收集站,旺角汝州街47号对面,22.326040,114.166400,Food Waste,Recycling Bins at Public Place,Note: For public use,Environmental Protection Department - 2838 3111,環境保護署 - 2838 3111,环境保护署 - 2838 3111,7:00am - 11:30pm,上午7:00 - 下午11:30,上午7:00 - 下午11:30
11087,Accepted,Sham_Shui_Po,Un Chau Street Refuse Collection Point,59-63 Un Chau Street,元州街垃圾收集站,深水埗元州街59-63號,元州街垃圾收集站,深水埗元州街59-63号,22.332010,114.163300,Food Waste,Recycling Bins at Public Place,Note: For public use,Environmental Protection Department - 2838 3111,環境保護署 - 2838 3111,环境保护署 - 2838 3111,5:30am - 12:00am,上午5:30 - 凌晨12:00,上午5:30 - 凌晨12:00
